chr	start	end	strand	ensembl	gene_name	gene_type
7	144149034	144533488	-	ENSG00000196511	TPK1	protein_coding
7	145813453	148118090	+	ENSG00000174469	CNTNAP2	protein_coding
7	148287657	148312952	+	ENSG00000170279	C7orf33	protein_coding
7	148395006	148498201	+	ENSG00000055130	CUL1	protein_coding
7	148504475	148581413	-	ENSG00000106462	EZH2	protein_coding
7	148700154	148725733	-	ENSG00000155660	PDIA4	protein_coding
7	148766735	148787874	-	ENSG00000197362	ZNF786	protein_coding
7	148799876	148823438	-	ENSG00000204947	ZNF425	protein_coding
7	148823508	148880116	+	ENSG00000197024	ZNF398	protein_coding
7	148892554	148923339	+	ENSG00000170265	ZNF282	protein_coding
7	148936742	148952700	+	ENSG00000170260	ZNF212	protein_coding
7	148959262	148994393	+	ENSG00000204946	ZNF783	protein_coding
7	149128454	149158214	-	ENSG00000196453	ZNF777	protein_coding
7	149169885	149194908	-	ENSG00000181220	ZNF746	protein_coding
7	149411872	149431664	+	ENSG00000133619	KRBA1	protein_coding
7	149461271	149470568	-	ENSG00000181444	ZNF467	protein_coding
7	149535456	149564568	+	ENSG00000106479	ZNF862	protein_coding
7	149570057	149577787	+	ENSG00000171130	ATP6V0E2	protein_coding
7	149941005	150020814	-	ENSG00000106526	ACTR3C	protein_coding
7	150019728	150035239	+	ENSG00000127399	LRRC61	protein_coding
7	150026938	150029808	+	ENSG00000188707	C7orf29	protein_coding
7	150035408	150038763	-	ENSG00000106538	RARRES2	protein_coding
7	150065278	150071133	+	ENSG00000214022	REPIN1	protein_coding
7	150065879	150109558	+	ENSG00000196456	ZNF775	protein_coding
7	150147718	150176480	+	ENSG00000171115	GIMAP8	protein_coding
7	150211918	150218161	+	ENSG00000179144	GIMAP7	protein_coding
7	150264365	150271041	+	ENSG00000133574	GIMAP4	protein_coding
7	150322463	150329473	-	ENSG00000133561	GIMAP6	protein_coding
7	150382785	150390729	+	ENSG00000106560	GIMAP2	protein_coding
7	150413645	150421372	+	ENSG00000213203	GIMAP1	protein_coding
7	150419341	150447121	+	ENSG00000196329	GIMAP5	protein_coding
7	150488373	150498450	-	ENSG00000106565	TMEM176B	protein_coding
7	150497491	150502208	+	ENSG00000002933	TMEM176A	protein_coding
7	150521715	150558592	+	ENSG00000002726	ABP1	protein_coding
7	150642049	150675403	-	ENSG00000055118	KCNH2	protein_coding
7	150688083	150711676	+	ENSG00000164867	NOS3	protein_coding
7	150725510	150744869	+	ENSG00000197150	ABCB8	protein_coding
7	150745379	150749843	+	ENSG00000213199	ACCN3	protein_coding
7	150750899	150755617	-	ENSG00000164885	CDK5	protein_coding
7	150754297	150773614	+	ENSG00000164889	SLC4A2	protein_coding
7	150773679	150777953	-	ENSG00000164896	FASTK	protein_coding
7	150778167	150780633	-	ENSG00000164897	TMUB1	protein_coding
7	150782918	150841523	+	ENSG00000133612	AGAP3	protein_coding
7	150845676	150871832	-	ENSG00000164900	GBX1	protein_coding
7	150872785	150884919	-	ENSG00000146926	ASB10	protein_coding
7	150904923	150924316	-	ENSG00000033050	ABCF2	protein_coding
7	150929575	150935908	+	ENSG00000033100	CHPF2	protein_coding
7	150935850	150974982	-	ENSG00000082014	SMARCD3	protein_coding
7	151038785	151075535	+	ENSG00000013374	NUB1	protein_coding
7	151072995	151107813	-	ENSG00000187260	WDR86	protein_coding
7	151125921	151137899	-	ENSG00000127377	CRYGN	protein_coding
7	151163098	151217206	-	ENSG00000106615	RHEB	protein_coding
7	151253210	151574210	-	ENSG00000106617	PRKAG2	protein_coding
7	151653464	151717019	+	ENSG00000106648	GALNTL5	protein_coding
7	151722759	151819425	+	ENSG00000178234	GALNT11	protein_coding
7	151832010	152133090	-	ENSG00000055609	MLL3	protein_coding
7	152341864	152373250	-	ENSG00000196584	XRCC2	protein_coding
7	152456834	152552463	+	ENSG00000133627	ACTR3B	protein_coding
7	153584182	154685995	+	ENSG00000130226	DPP6	protein_coding
7	154720208	154741618	+	ENSG00000214106	AC093726.6	protein_coding
7	154735397	154794794	-	ENSG00000157212	PAXIP1	protein_coding
7	154858777	154863267	-	ENSG00000220575	AC093726.4	protein_coding
7	154862034	154877459	+	ENSG00000157219	HTR5A	protein_coding
7	154988273	154990165	-	ENSG00000217825	AC099552.4	protein_coding
7	155089486	155101945	+	ENSG00000186480	INSIG1	protein_coding
7	155149680	155160629	-	ENSG00000204960	BLACE	protein_coding
7	155174771	155189051	+	ENSG00000218672	AC008060.7	protein_coding
7	155250824	155257526	+	ENSG00000164778	EN2	protein_coding
7	155266901	155326557	-	ENSG00000146910	CNPY1	protein_coding
7	155403925	155437899	-	ENSG00000216895	AC009403.2	protein_coding
7	155437145	155574179	+	ENSG00000184863	RBM33	protein_coding
7	155592680	155604967	-	ENSG00000164690	SHH	protein_coding
7	155755326	155759037	+	ENSG00000204876	AC021218.2	protein_coding
7	156431057	156433348	-	ENSG00000244291	C7orf13	protein_coding
7	156432975	156469824	+	ENSG00000105982	RNF32	protein_coding
7	156473571	156685924	-	ENSG00000105983	LMBR1	protein_coding
7	156742417	156765876	+	ENSG00000146909	NOM1	protein_coding
7	156786745	156803370	-	ENSG00000130675	MNX1	protein_coding
7	156931607	157062066	+	ENSG00000009335	UBE3C	protein_coding
7	157128075	157210133	+	ENSG00000105993	DNAJB6	protein_coding
7	157318477	157320019	+	ENSG00000236669	AC006372.1	protein_coding
7	157331750	158380480	-	ENSG00000155093	PTPRN2	protein_coding
7	157406715	157411457	+	ENSG00000222012	AC005481.5	protein_coding
7	158424003	158497520	-	ENSG00000146918	NCAPG2	protein_coding
7	158523686	158622944	-	ENSG00000117868	ESYT2	protein_coding
7	158649269	158749438	+	ENSG00000126870	WDR60	protein_coding
7	158820866	158937649	-	ENSG00000106018	VIPR2	protein_coding
8	22601	29428	+	ENSG00000253896	AC144568.2	protein_coding
8	116049	117043	-	ENSG00000176269	OR4F21	protein_coding
8	142091	150563	-	ENSG00000250210	RP11-585F1.10	protein_coding
8	182137	197342	+	ENSG00000172748	ZNF596	protein_coding
8	261145	281026	-	ENSG00000249868	RP11-63E5.6	protein_coding
8	356428	421225	+	ENSG00000147364	FBXO25	protein_coding
8	439803	495781	-	ENSG00000180190	C8orf42	protein_coding
8	564744	688106	-	ENSG00000104714	ERICH1	protein_coding
8	1449531	1656642	+	ENSG00000198010	DLGAP2	protein_coding
8	1703944	1734738	+	ENSG00000182372	CLN8	protein_coding
8	1772142	1906807	+	ENSG00000104728	ARHGEF10	protein_coding
8	1922044	1955102	+	ENSG00000176595	KBTBD11	protein_coding
8	1993155	2113475	+	ENSG00000036448	MYOM2	protein_coding
8	2792992	4852494	-	ENSG00000183117	CSMD1	protein_coding
8	6264113	6501144	+	ENSG00000147316	MCPH1	protein_coding
8	6357172	6420930	-	ENSG00000091879	ANGPT2	protein_coding
8	6565878	6617184	+	ENSG00000155189	AGPAT5	protein_coding
8	6728097	6735544	-	ENSG00000164825	DEFB1	protein_coding
8	6782215	6783598	-	ENSG00000164822	DEFA6	protein_coding
8	6793344	6795860	-	ENSG00000164821	DEFA4	protein_coding
8	6835171	6837602	-	ENSG00000206047	DEFA1	protein_coding
8	6854288	6875778	-	ENSG00000240247	DEFA1B	protein_coding
8	6873391	6875823	-	ENSG00000239839	DEFA3	protein_coding
8	6912831	6914256	-	ENSG00000164816	DEFA5	protein_coding
8	7213039	7243080	-	ENSG00000215372	ZNF705G	protein_coding
8	7272382	7274385	-	ENSG00000177257	DEFB4B	protein_coding
8	7286410	7287870	-	ENSG00000177243	DEFB103B	protein_coding
8	7300206	7321196	-	ENSG00000164871	SPAG11B	protein_coding
8	7327830	7332604	-	ENSG00000177023	DEFB104B	protein_coding
8	7340026	7343922	-	ENSG00000187082	DEFB106B	protein_coding
8	7345191	7347115	+	ENSG00000186599	DEFB105B	protein_coding
8	7353368	7366833	+	ENSG00000198129	DEFB107B	protein_coding
8	7397150	7399972	+	ENSG00000255251	RP11-1118M6.1	protein_coding
8	7636113	7638935	-	ENSG00000255378	AC084121.16	protein_coding
8	7669242	7673238	-	ENSG00000186572	DEFB107A	protein_coding
8	7679488	7681411	-	ENSG00000186562	DEFB105A	protein_coding
8	7682694	7686575	+	ENSG00000186579	DEFB106A	protein_coding
8	7693993	7698764	+	ENSG00000176782	DEFB104A	protein_coding
8	7705398	7726389	+	ENSG00000178287	SPAG11A	protein_coding
8	7738726	7740186	+	ENSG00000176797	DEFB103A	protein_coding
8	7752151	7754233	+	ENSG00000171711	DEFB4A	protein_coding
8	7783859	7812271	+	ENSG00000215356	ZNF705B	protein_coding
8	8097891	8102384	+	ENSG00000173295	AC068020.1	protein_coding
8	8175258	8244008	-	ENSG00000182319	PRAGMIN	protein_coding
8	8559448	8561616	+	ENSG00000253958	CLDN23	protein_coding
8	8640864	8751155	-	ENSG00000147324	MFHAS1	protein_coding
8	8859657	8974256	+	ENSG00000104626	ERI1	protein_coding
8	8993765	9009084	-	ENSG00000173281	PPP1R3B	protein_coding
8	9009252	9025646	+	ENSG00000253426	RP11-10A14.4	protein_coding
8	9413424	9639856	+	ENSG00000173273	TNKS	protein_coding
8	9911778	10286401	+	ENSG00000175806	MSRA	protein_coding
8	10383056	10411676	+	ENSG00000184647	PRSS55	protein_coding
8	10463859	10569697	-	ENSG00000183638	RP1L1	protein_coding
8	10530147	10558103	+	ENSG00000171060	C8orf74	protein_coding
8	10581278	10697357	-	ENSG00000171056	SOX7	protein_coding
8	10582909	10697357	-	ENSG00000258724	CTD-2135J3.4	protein_coding
8	10622473	10697394	-	ENSG00000254093	PINX1	protein_coding
8	10753555	11058875	-	ENSG00000171044	XKR6	protein_coding
8	10920157	10924599	-	ENSG00000254839	AF131215.6	protein_coding
8	10964720	10967428	-	ENSG00000255310	AF131215.2	protein_coding
8	10980891	10983574	-	ENSG00000254936	AF131215.3	protein_coding
8	10983980	10987745	-	ENSG00000215346	AF131215.1	protein_coding
8	10994408	10996117	-	ENSG00000254556	AF131215.4	protein_coding
8	11105135	11125374	-	ENSG00000236827	CTC-493P15.3	protein_coding
8	11141925	11185646	+	ENSG00000104643	MTMR9	protein_coding
8	11173374	11182938	-	ENSG00000246477	AF131216.6	protein_coding
8	11188397	11189717	+	ENSG00000177710	SLC35G5	protein_coding
8	11203257	11205011	-	ENSG00000255020	AF131216.5	protein_coding
8	11225911	11296167	+	ENSG00000184608	C8orf12	protein_coding
8	11278972	11332224	-	ENSG00000154319	FAM167A	protein_coding
8	11351510	11422113	+	ENSG00000136573	BLK	protein_coding
8	11410733	11411716	-	ENSG00000254774	RP11-148O21.3	protein_coding
8	11415975	11417529	-	ENSG00000255354	RP11-148O21.2	protein_coding
8	11534468	11617511	+	ENSG00000136574	GATA4	protein_coding
8	11618765	11621462	+	ENSG00000255394	C8orf49	protein_coding
8	11627144	11644855	+	ENSG00000154328	NEIL2	protein_coding
8	11653082	11696818	+	ENSG00000079459	FDFT1	protein_coding
8	11655437	11660077	-	ENSG00000255046	RP11-297N6.4	protein_coding
8	11700033	11726957	-	ENSG00000164733	CTSB	protein_coding
8	11831446	11832108	-	ENSG00000205884	DEFB136	protein_coding
8	11839830	11842099	+	ENSG00000205883	DEFB135	protein_coding
8	11850692	11853821	-	ENSG00000205882	DEFB134	protein_coding
8	11870545	11873043	-	ENSG00000255098	RP11-481A20.11	protein_coding
8	11921898	11929256	-	ENSG00000233050	RP11-1236K1.1	protein_coding
8	11961898	11973025	+	ENSG00000215343	ZNF705D	protein_coding
8	11994677	11996586	-	ENSG00000223443	USP17L2	protein_coding
8	12035972	12052469	-	ENSG00000186523	FAM86B1	protein_coding
8	12168471	12175825	-	ENSG00000232948	DEFB130	protein_coding
8	12282913	12293915	-	ENSG00000145002	FAM86B2	protein_coding
8	12294626	12424423	+	ENSG00000205873	AC130352.1	protein_coding
8	12579403	12613582	-	ENSG00000154359	LONRF1	protein_coding
8	12803151	12889012	+	ENSG00000250305	KIAA1456	protein_coding
8	12808865	12865179	+	ENSG00000170941	AC135352.1	protein_coding
8	12940870	13373167	-	ENSG00000164741	DLC1	protein_coding
8	13424352	13425796	+	ENSG00000164743	C8orf48	protein_coding
8	13947373	15095848	-	ENSG00000185053	SGCZ	protein_coding
8	15274724	15624158	+	ENSG00000104723	TUSC3	protein_coding
8	15965387	16424999	-	ENSG00000038945	MSR1	protein_coding
8	16849678	16859690	-	ENSG00000078579	FGF20	protein_coding
8	16884747	16980153	+	ENSG00000155970	EFHA2	protein_coding
8	17013538	17082308	+	ENSG00000104219	ZDHHC2	protein_coding
8	17086737	17104387	-	ENSG00000198791	CNOT7	protein_coding
8	17104080	17159936	+	ENSG00000155975	VPS37A	protein_coding
8	17155539	17271037	-	ENSG00000003987	MTMR7	protein_coding
8	17354597	17428082	+	ENSG00000003989	SLC7A2	protein_coding
8	17433942	17501580	+	ENSG00000104213	PDGFRL	protein_coding
8	17501304	17658426	-	ENSG00000129422	MTUS1	protein_coding
8	17721889	17767874	-	ENSG00000104760	FGL1	protein_coding
8	17780349	17887453	+	ENSG00000078674	PCM1	protein_coding
8	17913934	17942494	-	ENSG00000104763	ASAH1	protein_coding
8	18027986	18081198	+	ENSG00000171428	NAT1	protein_coding
8	18248755	18258728	+	ENSG00000156006	NAT2	protein_coding
8	18384811	18942240	-	ENSG00000156011	PSD3	protein_coding
8	19171128	19253729	+	ENSG00000104611	SH2D4A	protein_coding
8	19261672	19615540	-	ENSG00000147408	CSGALNACT1	protein_coding
8	19674651	19709594	+	ENSG00000104613	INTS10	protein_coding
8	19759228	19824770	+	ENSG00000175445	LPL	protein_coding
8	20002366	20040717	-	ENSG00000036565	SLC18A1	protein_coding
8	20054878	20084330	+	ENSG00000147416	ATP6V1B2	protein_coding
8	20103676	20161474	-	ENSG00000061337	LZTS1	protein_coding
8	21547915	21669869	-	ENSG00000168546	GFRA2	protein_coding
8	21766384	21771371	-	ENSG00000147443	DOK2	protein_coding
8	21777180	21864096	+	ENSG00000130227	XPO7	protein_coding
8	21881636	21894408	+	ENSG00000158806	NPM2	protein_coding
8	21899909	21906320	+	ENSG00000158815	FGF17	protein_coding
8	21906506	21940038	+	ENSG00000158856	EPB49	protein_coding
8	21946670	21962232	+	ENSG00000158863	FAM160B2	protein_coding
8	21964383	21966932	-	ENSG00000173566	NUDT18	protein_coding
8	21971928	21990897	-	ENSG00000168453	HR	protein_coding
8	21995533	21999464	-	ENSG00000168476	REEP4	protein_coding
8	22004338	22014597	-	ENSG00000168481	LGI3	protein_coding
8	22014426	22021992	+	ENSG00000168484	SFTPC	protein_coding
8	22022249	22069839	+	ENSG00000168487	BMP1	protein_coding
8	22077222	22089854	-	ENSG00000168490	PHYHIP	protein_coding
8	22102617	22109485	+	ENSG00000168495	POLR3D	protein_coding
8	22132810	22215076	+	ENSG00000197181	PIWIL2	protein_coding
8	22224762	22291642	+	ENSG00000104635	SLC39A14	protein_coding
8	22298332	22398652	+	ENSG00000120910	PPP3CC	protein_coding
8	22402499	22433301	+	ENSG00000120896	SORBS3	protein_coding
8	22435792	22455538	+	ENSG00000120913	PDLIM2	protein_coding
8	22446787	22459597	+	ENSG00000248235	AC037459.4	protein_coding
8	22457114	22461663	+	ENSG00000241852	C8orf58	protein_coding
8	22462145	22479027	+	ENSG00000158941	KIAA1967	protein_coding
8	22471421	22474170	-	ENSG00000253200	RP11-582J16.5	protein_coding
8	22477931	22526661	-	ENSG00000147439	BIN3	protein_coding
8	22545172	22550815	-	ENSG00000179388	EGR3	protein_coding
8	22570769	22857513	-	ENSG00000134020	PEBP4	protein_coding
8	22844930	22877712	+	ENSG00000008853	RHOBTB2	protein_coding
8	22877646	22926692	-	ENSG00000120889	TNFRSF10B	protein_coding
8	22941868	22990110	+	ENSG00000173535	TNFRSF10C	protein_coding
8	22993101	23021543	-	ENSG00000173530	TNFRSF10D	protein_coding
8	23047965	23082639	-	ENSG00000104689	TNFRSF10A	protein_coding
8	23101150	23119512	+	ENSG00000147457	CHMP7	protein_coding
8	23127633	23153792	+	ENSG00000104679	R3HCC1	protein_coding
8	23154702	23282841	-	ENSG00000134013	LOXL2	protein_coding
8	23243296	23315208	-	ENSG00000197217	ENTPD4	protein_coding
8	23386318	23432976	+	ENSG00000147454	SLC25A37	protein_coding
8	23430157	23432974	+	ENSG00000215298	AC051642.1	protein_coding
8	23536206	23540440	-	ENSG00000167034	NKX3-1	protein_coding
8	23559964	23564111	-	ENSG00000180053	NKX2-6	protein_coding
8	23699428	23712320	-	ENSG00000159167	STC1	protein_coding
8	24151553	24216531	+	ENSG00000042980	ADAM28	protein_coding
8	24241798	24263526	+	ENSG00000134028	ADAMDEC1	protein_coding
8	24298443	24384483	+	ENSG00000069206	ADAM7	protein_coding
8	24770525	24776607	+	ENSG00000104722	NEFM	protein_coding
8	25042238	25275598	+	ENSG00000147459	DOCK5	protein_coding
8	25276776	25282170	-	ENSG00000147437	GNRH1	protein_coding
8	25285366	25315992	-	ENSG00000104756	KCTD9	protein_coding
8	25316513	25365436	+	ENSG00000184661	CDCA2	protein_coding
8	25699246	25902913	-	ENSG00000221818	EBF2	protein_coding
8	26149007	26230196	+	ENSG00000221914	PPP2R2A	protein_coding
8	26240414	26363152	+	ENSG00000104765	BNIP3L	protein_coding
8	26362217	26371608	-	ENSG00000240694	PNMA2	protein_coding
8	26371547	26515694	+	ENSG00000092964	DPYSL2	protein_coding
8	26605667	26724790	-	ENSG00000120907	ADRA1A	protein_coding
8	26943694	26944766	+	ENSG00000253903	RP11-521M14.2	protein_coding
8	27092840	27115937	-	ENSG00000015592	STMN4	protein_coding
8	27142404	27168836	-	ENSG00000104228	TRIM35	protein_coding
8	27168999	27316903	+	ENSG00000120899	PTK2B	protein_coding
8	27317279	27337400	-	ENSG00000120903	CHRNA2	protein_coding
8	27348296	27403081	+	ENSG00000120915	EPHX2	protein_coding
8	27454434	27472548	-	ENSG00000120885	CLU	protein_coding
8	27491385	27534190	+	ENSG00000168077	SCARA3	protein_coding
8	27590835	27630170	-	ENSG00000147419	CCDC25	protein_coding
8	27629466	27670157	+	ENSG00000171320	ESCO2	protein_coding
8	27667137	27695612	-	ENSG00000168078	PBK	protein_coding
8	27727399	27850244	-	ENSG00000168079	SCARA5	protein_coding
8	27879481	27941388	-	ENSG00000189233	C8orf80	protein_coding
8	27947190	28048673	+	ENSG00000134014	ELP3	protein_coding
8	28174503	28200872	+	ENSG00000168081	PNOC	protein_coding
8	28203102	28260218	-	ENSG00000186918	ZNF395	protein_coding
8	28205804	28347835	-	ENSG00000214050	FBXO16	protein_coding
8	28351729	28431775	+	ENSG00000104290	FZD3	protein_coding
8	28457986	28613116	+	ENSG00000012232	EXTL3	protein_coding
8	28625178	28747759	-	ENSG00000104299	INTS9	protein_coding
8	28747911	28922281	+	ENSG00000147421	HMBOX1	protein_coding
8	28924796	29120641	-	ENSG00000197892	KIF13B	protein_coding
8	29190581	29208185	-	ENSG00000120875	DUSP4	protein_coding
8	29920528	29940723	-	ENSG00000133872	TMEM66	protein_coding
8	29952914	30034724	+	ENSG00000104660	LEPROTL1	protein_coding
8	29989340	30002202	-	ENSG00000177669	MBOAT4	protein_coding
8	30013813	30041156	+	ENSG00000104671	DCTN6	protein_coding
8	30241944	30429778	+	ENSG00000157110	RBPMS	protein_coding
8	30435835	30515768	-	ENSG00000197265	GTF2E2	protein_coding
8	30496117	30503581	+	ENSG00000253457	GS1-211B7.1	protein_coding
8	30535583	30585443	-	ENSG00000104687	GSR	protein_coding
8	30631973	30671830	-	ENSG00000104695	PPP2CB	protein_coding
8	30689060	30748122	-	ENSG00000133863	TEX15	protein_coding
8	30853321	30891231	-	ENSG00000172733	PURG	protein_coding
8	30891317	31031285	+	ENSG00000165392	WRN	protein_coding
8	31496902	32622548	+	ENSG00000157168	NRG1	protein_coding
8	33228342	33330940	-	ENSG00000172728	FUT10	protein_coding
8	33330904	33371119	-	ENSG00000129696	TTI2	protein_coding
8	33342268	33358687	+	ENSG00000198042	MAK16	protein_coding
8	33405273	33424643	-	ENSG00000133874	RNF122	protein_coding
8	33448856	33457624	-	ENSG00000133878	DUSP26	protein_coding
8	35092975	35654068	+	ENSG00000156687	UNC5D	protein_coding
8	35649365	35653384	+	ENSG00000233863	AC012215.1	protein_coding
8	36641842	36793646	+	ENSG00000215262	KCNU1	protein_coding
8	36924959	36926936	-	ENSG00000254038	RP11-419C23.1	protein_coding
8	37278859	37411701	-	ENSG00000253161	RP11-150O12.1	protein_coding
8	37373968	37374539	-	ENSG00000253414	RP11-150O12.6	protein_coding
8	37417884	37422884	+	ENSG00000254111	RP11-150O12.5	protein_coding
8	37454998	37457376	-	ENSG00000254290	RP11-150O12.3	protein_coding
8	37553269	37557537	+	ENSG00000183779	ZNF703	protein_coding
8	37592279	37594944	-	ENSG00000183154	RP11-863K10.7	protein_coding
8	37594117	37616619	+	ENSG00000147475	ERLIN2	protein_coding
8	37620111	37637283	+	ENSG00000147471	PROSC	protein_coding
8	37641709	37702414	+	ENSG00000020181	GPR124	protein_coding
8	37700786	37707459	-	ENSG00000104221	BRF2	protein_coding
